player_id,last_name,round,hole,hole_score,par_value,yardage,shot,shot_type,num_of_strokes,from_location_scorer,from_location_laser,to_location_scorer,to_location_laser,distance,distance_to_pin,in_the_hole,around_the_green,first_putt,dist_to_hole_after_shot,time,lie,elevation,slope,x,y,z,dist_from_center,dist_from_edge,sg_per_hole_per_round_per_player,avg_hole_score_per_round,dg_per_hole_per_round_per_player,rolling_sum_sg_per_hole_per_round_per_player,round_hole_combination,rolling_sum_of_3_hoels_sg_per_hole_per_round_per_player,Birdiable_hole_score
1810,Mickelson,2,16,4,4,481,1,S,1,Tee Box,,Fairway Bunker,Unknown,10895,17784,N,N,,6919,1636,Good,With,Level,"11,297.12","8,457.36",503.167,627,311,0.16666666666666696,4.166666666666667,0.16666666666666696,0.3666666666666667,34,0.4666666666666668,-0.16666666666666696
1810,Mickelson,2,17,4,4,470,1,S,1,Tee Box,,Fairway,Left Fairway,11401,16092,N,N,,4741,1653,Good,With,Level,"10,581.56","9,258.89",477.248,330,278,-0.16666666666666652,3.8333333333333335,-0.16666666666666652,0.20000000000000018,35,0.30000000000000027,0.16666666666666652
1810,Mickelson,2,18,3,3,235,1,S,1,Tee Box,,Green,Unknown,8426,8568,N,N,,268,1710,Good,With,Level,"10,142.05","9,853.31",494.289,217,448,0.06666666666666687,3.066666666666667,0.06666666666666687,0.26666666666666705,36,0.06666666666666732,-0.06666666666666687
1810,Mickelson,3,1,4,4,424,1,S,1,Tee Box,,Fairway,Left Fairway,10406,15444,N,N,,5081,1240,Good,With,Level,"9,105.70","9,791.57",479.908,245,183,0.16666666666666696,4.166666666666667,0.16666666666666696,0.433333333333334,37,0.06666666666666732,-0.16666666666666696
1810,Mickelson,3,2,3,3,214,1,S,1,Tee Box,,Green,Unknown,7703,7992,N,N,,327,1253,Good,With,Level,"9,205.01","10,025.07",490.675,122,320,-0.1333333333333333,2.8666666666666667,-0.1333333333333333,0.3000000000000007,38,0.10000000000000053,0.1333333333333333
1810,Mickelson,3,3,4,4,387,1,S,1,Tee Box,,Primary Rough,Right Rough,9986,14436,N,N,,4399,1301,Good,With,Level,"8,460.44","10,127.92",506.351,803,414,-0.033333333333333215,3.966666666666667,-0.033333333333333215,0.2666666666666675,39,4.440892098500626e-16,0.033333333333333215
1810,Mickelson,3,4,5,4,440,1,S,1,Tee Box,,Fairway,Left Fairway,10036,15408,N,N,,5446,1312,Good,With,Level,"8,148.59","9,313.73",513.032,267,32,-1.0333333333333332,3.966666666666667,-1.0333333333333332,-0.7666666666666657,40,-1.1999999999999997,0.033333333333333215
1810,Mickelson,3,5,4,4,520,1,S,1,Tee Box,,Intermediate Rough,Right Intermediate,10918,19116,N,N,,8176,1332,Good,With,Level,"9,086.37","8,584.03",493.67,445,101,0.36666666666666625,4.366666666666666,0.36666666666666625,-0.39999999999999947,41,-0.7000000000000002,-0.36666666666666625
1810,Mickelson,3,6,4,3,209,1,S,1,Tee Box,,Green,Unknown,5957,5472,N,N,,567,1346,Good,With,Level,"9,831.81","8,809.87",475.804,363,0,-0.8666666666666667,3.1333333333333333,-0.8666666666666667,-1.2666666666666662,42,-1.5333333333333337,-0.1333333333333333
1810,Mickelson,3,7,4,4,434,1,S,1,Tee Box,,Fairway,Right Fairway,10184,15984,N,N,,5886,1354,Good,With,Level,"8,899.74","9,009.38",498.502,250,170,0.0,4.0,0.0,-1.2666666666666662,43,-0.5000000000000004,0.0
1810,Mickelson,3,8,3,4,405,1,S,1,Tee Box,,Fairway,Left Fairway,10184,14724,N,N,,4465,1407,Good,With,Level,"8,404.62","9,402.61",525.825,223,360,1.1333333333333337,4.133333333333334,1.1333333333333337,-0.13333333333333242,44,0.26666666666666705,-0.13333333333333375
1810,Mickelson,3,9,4,5,600,1,S,1,Tee Box,,Intermediate Rough,Right Intermediate,12580,21384,N,N,,8973,1418,Good,With,Level,"9,057.05","9,529.10",486.234,778,96,0.2999999999999998,4.3,0.2999999999999998,0.1666666666666674,45,1.4333333333333336,0.7000000000000002
1810,Mickelson,3,10,4,4,469,1,S,1,Tee Box,,Fairway,Right Fairway,10278,16056,N,N,,5784,1435,Good,With,Level,"11,109.68","9,977.06",506.367,92,232,0.033333333333333215,4.033333333333333,0.033333333333333215,0.20000000000000062,46,1.4666666666666668,-0.033333333333333215
1810,Mickelson,3,11,3,3,197,1,S,1,Tee Box,,Green,Unknown,6756,6588,N,N,,151,1448,Good,With,Level,"12,179.19","9,847.07",545.598,18,255,0.033333333333333215,3.033333333333333,0.033333333333333215,0.23333333333333384,47,0.36666666666666625,-0.033333333333333215
1810,Mickelson,3,12,4,4,391,1,S,1,Tee Box,,Fairway,Left Fairway,10857,14508,N,N,,3687,1456,Good,With,Level,"11,372.40","9,632.32",514.698,136,336,-0.06666666666666687,3.933333333333333,-0.06666666666666687,0.16666666666666696,48,-4.440892098500626e-16,0.06666666666666687
1810,Mickelson,3,13,4,4,476,1,S,1,Tee Box,,Primary Rough,Left Rough,9715,17064,N,N,,7423,1509,Good,With,Level,"11,609.57","9,552.83",523.599,1474,852,0.2333333333333334,4.233333333333333,0.2333333333333334,0.40000000000000036,49,0.19999999999999973,-0.2333333333333334
1810,Mickelson,3,14,3,4,442,1,S,1,Tee Box,,Primary Rough,Left Rough,10833,16056,N,N,,5244,1520,Good,With,Level,"11,372.72","9,249.34",513.0,563,182,1.2000000000000002,4.2,1.2000000000000002,1.6000000000000005,50,1.3666666666666667,-0.20000000000000018
1810,Mickelson,3,15,4,5,525,1,S,1,Tee Box,,Intermediate Rough,Right Intermediate,9737,19224,N,N,,9087,1534,Good,With,Level,"11,511.60","8,930.78",497.51,806,81,0.5333333333333332,4.533333333333333,0.5333333333333332,2.1333333333333337,51,1.9666666666666668,0.4666666666666668
1810,Mickelson,3,16,4,4,481,1,S,1,Tee Box,,Fairway,Right Fairway,11791,17496,N,N,,5746,1548,Good,With,Level,"11,225.79","8,525.48",498.181,140,205,0.20000000000000018,4.2,0.20000000000000018,2.333333333333334,52,1.9333333333333336,-0.20000000000000018
1810,Mickelson,3,17,3,4,470,1,S,1,Tee Box,,Fairway,Left Fairway,10345,16596,N,N,,6286,1603,Good,With,Level,"10,559.79","9,177.14",475.926,520,24,1.333333333333333,4.333333333333333,1.333333333333333,3.666666666666667,53,2.0666666666666664,-0.33333333333333304
1810,Mickelson,3,18,3,3,235,1,S,1,Tee Box,,Green,Unknown,7773,7524,N,N,,518,1617,Good,With,Level,"10,124.16","9,863.36",494.906,470,308,0.16666666666666652,3.1666666666666665,0.16666666666666652,3.8333333333333335,54,1.6999999999999997,-0.16666666666666652
1810,Mickelson,4,1,4,4,424,1,S,1,Tee Box,,Primary Rough,Right Rough,10921,15372,N,N,,4702,1320,Good,With,Level,"9,074.91","9,898.76",480.053,1063,577,0.0,4.0,0.0,3.8333333333333335,55,1.4999999999999996,0.0
1810,Mickelson,4,2,3,3,214,1,S,1,Tee Box,,Green,Unknown,6917,6696,N,N,,191,1335,Good,With,Level,"9,196.43","10,009.38",490.001,27,224,0.10000000000000009,3.1,0.10000000000000009,3.9333333333333336,56,0.2666666666666666,-0.10000000000000009
1810,Mickelson,4,3,4,4,387,1,S,1,Tee Box,,Primary Rough,Right Rough,9916,14112,N,N,,4226,1342,Good,With,Level,"8,456.68","10,102.92",506.533,481,113,-0.1333333333333333,3.8666666666666667,-0.1333333333333333,3.8000000000000003,57,-0.033333333333333215,0.1333333333333333
1810,Mickelson,4,4,4,4,440,1,S,1,Tee Box,,Fairway,Left Fairway,9467,16092,N,N,,6648,1353,Good,With,Level,"8,125.78","9,360.78",513.115,82,326,0.0,4.0,0.0,3.8000000000000003,58,-0.033333333333333215,0.0
1810,Mickelson,4,5,4,4,520,1,S,1,Tee Box,,Primary Rough,Left Rough,11397,19476,N,N,,8426,1407,Good,With,Level,"9,122.13","8,702.65",494.69,1086,576,0.16666666666666696,4.166666666666667,0.16666666666666696,3.9666666666666672,59,0.03333333333333366,-0.16666666666666696
1810,Mickelson,4,6,3,3,209,1,S,1,Tee Box,,Green,Unknown,8237,7992,N,N,,243,1423,Good,With,Level,"9,801.32","8,828.30",476.711,60,0,0.2333333333333334,3.2333333333333334,0.2333333333333334,4.200000000000001,60,0.40000000000000036,-0.2333333333333334
1810,Mickelson,4,7,4,4,434,1,S,1,Tee Box,,Fairway,Right Fairway,10429,15948,N,N,,5741,1433,Good,With,Level,"8,877.71","9,022.51",498.969,493,9,0.13333333333333375,4.133333333333334,0.13333333333333375,4.333333333333334,61,0.5333333333333341,-0.13333333333333375
1810,Mickelson,4,8,4,4,405,1,S,1,Tee Box,,Fairway,Right Fairway,10945,14436,N,N,,3522,1445,Good,With,Level,"8,405.40","9,471.51",526.594,215,187,0.0,4.0,0.0,4.333333333333334,62,0.36666666666666714,0.0
1810,Mickelson,4,9,5,5,600,1,S,1,Tee Box,,Fairway,Right Fairway,11086,21312,N,N,,10323,1458,Good,With,Level,"8,970.33","9,546.71",495.318,549,82,-0.2666666666666666,4.733333333333333,-0.2666666666666666,4.066666666666668,63,-0.13333333333333286,0.2666666666666666
1810,Mickelson,4,10,4,4,469,1,S,1,Tee Box,,Intermediate Rough,Left Intermediate,10187,16812,N,N,,6760,1514,Good,With,Level,"11,102.58","10,024.94",506.016,483,62,0.2333333333333334,4.233333333333333,0.2333333333333334,4.300000000000001,64,-0.033333333333333215,-0.2333333333333334
1810,Mickelson,4,11,3,3,197,1,S,1,Tee Box,,Green,Unknown,7113,7200,N,N,,112,1528,Good,With,Level,"12,210.11","9,861.49",546.487,30,230,0.16666666666666652,3.1666666666666665,0.16666666666666652,4.466666666666668,65,0.1333333333333333,-0.16666666666666652
1810,Mickelson,4,12,5,4,391,1,S,1,Tee Box,,Primary Rough,Left Rough,9583,13680,N,N,,4179,1542,Good,With,Level,"11,467.44","9,608.36",518.291,275,189,-0.9666666666666668,4.033333333333333,-0.9666666666666668,3.500000000000001,66,-0.5666666666666669,-0.033333333333333215
1810,Mickelson,4,13,4,4,476,1,S,1,Tee Box,,Fairway,Left Fairway,9005,15588,N,N,,6587,1549,Good,With,Level,"11,677.65","9,440.30",523.169,131,272,0.0,4.0,0.0,3.500000000000001,67,-0.8000000000000003,0.0
1810,Mickelson,4,14,4,4,442,1,S,1,Tee Box,,Fairway,Left Fairway,11471,15948,N,N,,4528,1601,Good,With,Level,"11,310.75","9,277.07",510.793,288,119,-0.2333333333333334,3.7666666666666666,-0.2333333333333334,3.2666666666666675,68,-1.2000000000000002,0.2333333333333334
1810,Mickelson,4,15,4,5,525,1,S,1,Tee Box,,Fairway,Left Fairway,9642,18180,N,N,,8657,1615,Good,With,Level,"11,517.20","9,012.99",502.276,132,279,0.36666666666666625,4.366666666666666,0.36666666666666625,3.6333333333333337,69,0.13333333333333286,0.6333333333333337
1810,Mickelson,4,16,5,4,481,1,S,1,Tee Box,,Primary Rough,Left Rough,11568,17496,N,N,,6111,1628,Good,With,Level,"11,226.44","8,412.85",501.316,1289,812,-0.833333333333333,4.166666666666667,-0.833333333333333,2.8000000000000007,70,-0.7000000000000002,-0.16666666666666696
1810,Mickelson,4,17,4,4,470,1,S,1,Tee Box,,Fairway,Left Fairway,11567,16092,N,N,,4506,1644,Good,With,Level,"10,574.02","9,275.86",476.747,304,175,0.2999999999999998,4.3,0.2999999999999998,3.1000000000000005,71,-0.16666666666666696,-0.2999999999999998
1810,Mickelson,4,18,3,3,235,1,S,1,Tee Box,,Green,Unknown,8380,8352,N,N,,198,1659,Good,With,Level,"10,129.09","9,867.23",494.911,200,335,0.06666666666666687,3.066666666666667,0.06666666666666687,3.1666666666666674,72,-0.46666666666666634,-0.06666666666666687
2206,Toms,1,1,4,4,424,1,S,1,Tee Box,,Fairway,Left Fairway,9977,15444,N,N,,5512,1245,Good,With,Level,"9,148.35","9,773.52",478.442,412,6,-0.16666666666666652,3.8333333333333335,-0.16666666666666652,-0.16666666666666652,1,,0.16666666666666652
2206,Toms,1,2,3,3,214,1,S,1,Tee Box,,Green,Unknown,7998,7812,N,N,,289,1257,Good,With,Level,"9,233.74","10,029.04",491.244,230,245,0.06666666666666687,3.066666666666667,0.06666666666666687,-0.09999999999999964,2,,-0.06666666666666687
2206,Toms,1,3,4,4,387,1,S,1,Tee Box,,Fairway,Left Fairway,9360,13464,N,N,,4202,1306,Good,With,Level,"8,509.55","10,029.20",507.041,378,88,-0.033333333333333215,3.966666666666667,-0.033333333333333215,-0.13333333333333286,3,-0.13333333333333286,0.033333333333333215
2206,Toms,1,4,5,4,440,1,S,1,Tee Box,,Primary Rough,Right Rough,10191,15768,N,N,,5529,1317,Good,With,Level,"8,084.99","9,300.03",511.005,519,124,-1.2333333333333334,3.7666666666666666,-1.2333333333333334,-1.3666666666666663,4,-1.1999999999999997,0.2333333333333334
2206,Toms,1,5,4,4,520,1,S,1,Tee Box,,Fairway,Right Fairway,10975,18576,N,N,,7594,1330,Good,With,Level,"9,091.97","8,615.99",494.369,57,288,0.2333333333333334,4.233333333333333,0.2333333333333334,-1.1333333333333329,5,-1.0333333333333332,-0.2333333333333334
2206,Toms,1,6,4,3,209,1,S,1,Tee Box,,Green Side Bunker,Left Green Side Bunker,7471,7740,N,Y,,673,1345,Good,With,Level,"9,809.02","8,783.63",472.615,601,0,-0.6666666666666665,3.3333333333333335,-0.6666666666666665,-1.7999999999999994,6,-1.6666666666666665,-0.3333333333333335
2206,Toms,1,7,4,4,434,1,S,1,Tee Box,,Primary Rough,Left Rough,9793,15804,N,N,,5805,1355,Good,With,Level,"8,933.85","8,935.77",497.93,714,178,0.09999999999999964,4.1,0.09999999999999964,-1.6999999999999997,7,-0.3333333333333335,-0.09999999999999964
2206,Toms,1,8,4,4,405,1,S,1,Tee Box,,Fairway Bunker,Unknown,9893,14544,N,N,,4307,1409,Good,With,Level,"8,343.74","9,388.56",520.907,909,387,-0.20000000000000018,3.8,-0.20000000000000018,-1.9,8,-0.766666666666667,0.20000000000000018
2206,Toms,1,9,5,5,600,1,S,1,Tee Box,,Primary Rough,Right Rough,9580,21168,N,N,,11699,1421,Good,With,Level,"8,822.66","9,592.82",502.651,54,131,-0.2333333333333334,4.766666666666667,-0.2333333333333334,-2.1333333333333333,9,-0.3333333333333339,0.2333333333333334
2206,Toms,1,10,4,4,469,1,S,1,Tee Box,,Fairway,Right Fairway,9444,16524,N,N,,7052,1437,Good,With,Level,"11,027.54","9,971.94",505.012,357,224,0.06666666666666643,4.066666666666666,0.06666666666666643,-2.066666666666667,10,-0.36666666666666714,-0.06666666666666643
2206,Toms,1,11,4,3,197,1,S,1,Tee Box,,Green Side Bunker,Right Green Side Bunker,6904,6444,N,Y,,857,1451,Good,With,Level,"12,181.90","9,803.36",545.26,762,217,-0.9666666666666668,3.033333333333333,-0.9666666666666668,-3.0333333333333337,11,-1.1333333333333337,-0.033333333333333215
2206,Toms,1,12,4,4,391,1,S,1,Tee Box,,Primary Rough,Right Rough,10449,14436,N,N,,3943,1500,Good,With,Level,"11,408.11","9,692.45",519.177,630,218,-0.2999999999999998,3.7,-0.2999999999999998,-3.3333333333333335,12,-1.2000000000000002,0.2999999999999998
